,lat,lon,stopId,tag,title,route_id
1708,37.7133999,-122.40199,17191,7191,San Bruno Ave & Somerset St,8AX
1709,37.71467,-122.4004599,16350,6350,3801 San Bruno Ave,8AX
1710,37.7180399,-122.4001099,17899,7899,San Bruno Ave & Harkness Ave,8AX
1711,37.72148,-122.40095,16360,6360,San Bruno Ave & Mansell St,8AX
1712,37.72418,-122.4021,16362,6362,San Bruno Ave & Paul Ave,8AX
1713,37.7263699,-122.4030099,16373,6373,San Bruno Ave & Wayland St,8AX
1714,37.7279699,-122.4036699,16355,6355,San Bruno Ave & Bacon St,8AX
1715,37.7302599,-122.4046199,16367,6367,San Bruno Ave & Thornton Ave,8AX
1716,37.7323799,-122.40552,16364,6364,San Bruno Ave & Silver Ave,8AX
1717,37.77616,-122.4022299,13725,3725,Bryant St & 6th St,8AX
1718,37.7779499,-122.39995,13724,3724,Bryant St & 5th St,8AX
1719,37.7794699,-122.39807,13723,3723,Bryant St & 4th St,8AX
1720,37.7816499,-122.3961999,13144,3144,3rd St & Bryant St,8AX
1721,37.7841999,-122.3993299,13124,3124,3rd St & Folsom St,8AX
1722,37.78495,-122.40025,13128,3128,3rd St & Howard St,8AX
1723,37.78637,-122.40211,13136,3136,3rd St & Mission St,8AX
1724,37.78805,-122.40346,14821,4821,Kearny St & Geary St,8AX
1725,37.7897499,-122.4037199,14826,4826,Kearny St & Sutter St,8AX
1726,37.791,-122.40398,14818,4818,Kearny St & Bush St,8AX
1727,37.7928799,-122.4043599,14819,4819,Kearny St & California St,8AX
1728,37.7947,-122.40474,14820,4820,Kearny St & Clay St,8AX
1729,37.7961299,-122.4050299,14822,4822,Kearny St & Jackson St,8AX
1730,37.7973299,-122.40527,134824,34824,Kearny St & Pacific Ave,8AX
1731,37.8071799,-122.40721,14823,4823,Kearny St & North Point St,8BX
1732,37.80735,-122.4078999,15462,5462,North Point St & Kearny St,8BX
1733,37.80704,-122.4103799,15470,5470,North Point St & Stockton St,8BX
1734,37.8064999,-122.4121799,16066,6066,Powell St & North Point St,8BX
1735,37.80496,-122.41188,16055,6055,Powell St & Francisco St,8BX
1736,37.80277,-122.41143,16061,6061,Powell St & Lombard St,8BX
1737,37.8012299,-122.4111199,16054,6054,Powell St & Filbert St,8BX
1738,37.8003799,-122.4105,14120,4120,Columbus Ave & Union St,8BX
1739,37.7992799,-122.4090499,16513,6513,Stockton St & Columbus Ave,8BX
1740,37.7971899,-122.4085999,16521,6521,Stockton St & Pacific Ave,8BX
1741,37.7951199,-122.4082399,16526,6526,Stockton St & Washington St,8BX
1742,37.7934299,-122.4078599,16522,6522,Stockton St & Sacramento St,8BX
1743,37.7894899,-122.40706,16524,6524,Stockton St & Sutter St,8BX
1744,37.7878,-122.40675,16516,6516,Stockton St & Geary St,8BX
1745,37.78553,-122.40567,13161,3161,4th St & Market St,8BX
1746,37.78426,-122.40412,13160,3160,4th St & Mission St OB,8BX
1747,37.7830399,-122.4025499,13159,3159,4th St & Howard St,8BX
1748,37.7817999,-122.4010099,13158,3158,4th St & Folsom St,8BX
1749,37.7806699,-122.39991,14968,4968,Harrison St & 4th St,8BX
1750,37.7789099,-122.40214,14969,4969,Harrison St & 5th St,8BX
1751,37.7771499,-122.40436,14970,4970,Harrison St & 6th St,8BX
1752,37.7122099,-122.40274,13772,3772,Bayshore Blvd & Arleta Ave,8BX
1753,37.7111399,-122.40378,13783,3783,Bayshore Blvd & Leland Ave,8BX
1754,37.7105699,-122.4044899,16847,6847,Visitacion Ave & Bayshore Blvd,8BX
1755,37.7114899,-122.4077899,16850,6850,Visitacion Ave & Rutland St,8BX
1756,37.7122499,-122.4104999,16854,6854,Visitacion Ave & Schwerin St,8BX
1757,37.7127699,-122.4123699,16845,6845,Visitacion Ave & Britton St,8BX
1758,37.71328,-122.41424,16852,6852,Visitacion Ave & Sawyer St,8BX
1759,37.7133,-122.4154899,17026,7026,Hahn St & Visitacion Ave,8BX
1760,37.71203,-122.4160499,14938,4938,Hahn St & Sunnydale Ave,8BX
1761,37.7124199,-122.41818,16577,6577,Sunnydale Ave & Santos St,8BX
1762,37.7117,-122.4188599,16339,6339,Santos St & Brookdale Ave,8BX
1763,37.71003,-122.4194299,16346,6346,Santos St & Velasco Ave,8BX
1764,37.70848,-122.42035,14900,4900,Geneva Ave & Santos St,8BX
1765,37.7093099,-122.42322,17300,7300,Geneva Ave & Carter St,8BX
1766,37.71108,-122.42627,14798,4798,1721 Geneva Ave,8BX
1767,37.71187,-122.42819,14795,4795,1650 Geneva Ave,8BX
1768,37.71283,-122.4318,14894,4894,Geneva Ave & Prague St,8BX
1769,37.71333,-122.43396,14889,4889,Geneva Ave & Moscow St,8BX
1770,37.71425,-122.43604,14890,4890,Geneva Ave & Naples St,8BX
1771,37.7151399,-122.4380299,14884,4884,Geneva Ave & Madrid St,8BX
1772,37.7157099,-122.4392999,14892,4892,Geneva Ave & Paris St,8BX
1773,37.7164699,-122.44087,14886,4886,Geneva Ave & Mission St,8BX
1774,37.71893,-122.44355,14810,4810,Geneva Ave & Cayuga Ave,8BX
1775,37.7207999,-122.4467399,14803,4803,Balboa Park BART Station,8BX
1776,37.7221199,-122.4499799,14881,4881,Geneva Ave & Howth St,8BX
1777,37.7236299,-122.45267,135926,35926,City College Terminal,8BX
1778,37.7236299,-122.45267,15926,5926,City College Terminal,8BX
1779,37.7219799,-122.4500699,14882,4882,Geneva Ave & Howth St,8BX
1780,37.7209499,-122.4473799,14805,4805,Balboa Park BART Station,8BX
1781,37.71872,-122.44355,14811,4811,Geneva Ave & Cayuga Ave,8BX
1782,37.71642,-122.44101,17671,7671,Geneva Ave & Mission St,8BX
1783,37.7156799,-122.4396099,14893,4893,Geneva Ave & Paris St,8BX
1784,37.7147699,-122.4375899,14883,4883,Geneva Ave & Madrid St,8BX
1785,37.7140299,-122.4359599,14891,4891,Geneva Ave & Naples St,8BX
1786,37.71295,-122.43303,14888,4888,Geneva Ave & Munich St,8BX
1787,37.71174,-122.42829,14796,4796,1650 Geneva Ave,8BX
1788,37.71072,-122.42576,14799,4799,1701 Geneva Ave,8BX
1789,37.70908,-122.4231,17304,7304,Geneva Ave & Carter,8BX
1790,37.7086399,-122.41987,16343,6343,Santos St & Geneva Ave,8BX
1791,37.7098699,-122.4193,16345,6345,Santos St & Velasco Ave,8BX
1792,37.7118599,-122.41868,16340,6340,Santos St & Brookdale Ave,8BX
1793,37.7122299,-122.4175399,16578,6578,Sunnydale Ave & Santos St,8BX
1794,37.71201,-122.4158999,14937,4937,Hahn St & Sunnydale Ave,8BX
1795,37.7132399,-122.4145299,16853,6853,Visitacion Ave & Sawyer St,8BX
1796,37.7127299,-122.4126299,16846,6846,Visitacion Ave & Britton St,8BX
1797,37.7121899,-122.4107799,16855,6855,Visitacion Ave & Schwerin St,8BX
1798,37.7116999,-122.4089599,16848,6848,Visitacion Ave & Cora St,8BX
1799,37.71144,-122.40807,16851,6851,Visitacion Ave & Rutland St,8BX
1800,37.7106199,-122.40389,13793,3793,Bayshore Blvd & Visitacion Ave,8BX
1801,37.7122299,-122.40218,17334,7334,Bayshore Blvd & Blanken Ave,8BX
1802,37.7761599,-122.40223,13725,3725,Bryant St & 6th St,8BX
1803,37.77795,-122.3999499,13724,3724,Bryant St & 5th St,8BX
1804,37.77947,-122.3980699,13723,3723,Bryant St & 4th St,8BX
1805,37.78165,-122.3962,13144,3144,3rd St & Bryant St,8BX
1806,37.7842,-122.39933,13124,3124,3rd St & Folsom St,8BX
1807,37.7849499,-122.4002499,13128,3128,3rd St & Howard St,8BX
1808,37.7863699,-122.4021099,13136,3136,3rd St & Mission St,8BX
1809,37.7880499,-122.4034599,14821,4821,Kearny St & Geary St,8BX
1810,37.78975,-122.40372,14826,4826,Kearny St & Sutter St,8BX
1811,37.7909999,-122.4039799,14818,4818,Kearny St & Bush St,8BX
1812,37.79288,-122.40436,14819,4819,Kearny St & California St,8BX
1813,37.7946999,-122.4047399,14820,4820,Kearny St & Clay St,8BX
1814,37.79613,-122.40503,14822,4822,Kearny St & Jackson St,8BX
1815,37.7973199,-122.4057399,14111,4111,Columbus Ave & Kearny St,8BX
1816,37.7981199,-122.4068999,14101,4101,Columbus Ave & Broadway,8BX
1817,37.79939,-122.40872,14108,4108,Columbus Ave & Green St,8BX
1818,37.8004999,-122.4103599,14119,4119,Columbus Ave & Union St,8BX
1819,37.8029499,-122.4112699,16060,6060,Powell St & Lombard St,8BX
1820,37.8048099,-122.4116499,16056,6056,Powell St & Francisco St,8BX
1821,37.80574,-122.41183,16045,6045,Powell St & Bay St,8BX
1822,37.8060899,-122.40916,13031,3031,Bay St & Midway St,8BX
1823,37.8071799,-122.40721,134823,34823,Kearny St & North Point St,8BX
1824,37.7944499,-122.39492,17227,7227,Market & Steuart,9
1825,37.79347,-122.3961799,15669,5669,Market St & Drumm St,9
1826,37.79111,-122.3990699,15657,5657,Market St & Battery St,9
1827,37.7893499,-122.40131,15639,5639,Market St & 2nd St,9
1828,37.7877299,-122.40337,15678,5678,Market St & Kearny St,9
1829,37.7857799,-122.40586,15694,5694,Market St & Stockton St,9
1830,37.7840799,-122.40799,15655,5655,Market St & 5th St North,9
1831,37.7823199,-122.41023,15695,5695,Market St & Taylor St,9
1832,37.78057,-122.4124399,15656,5656,Market St & 7th St North,9
1833,37.77911,-122.4143799,15676,5676,Market St & Hyde St,9
1834,37.7776,-122.4162399,15680,5680,Market St & Larkin St,9
1835,37.7753699,-122.41857,13245,3245,11th St & Market St,9
1836,37.7740399,-122.4168899,13243,3243,11th St & Mission St,9
1837,37.77283,-122.41538,13241,3241,11th St & Howard St,9
1838,37.77056,-122.41249,13239,3239,11th St & Harrison St,9
1839,37.76934,-122.41074,14436,4436,Division St & Bryant St,9
1840,37.7682699,-122.4079299,16043,6043,Potrero Ave & Alameda St,9
1841,37.7656999,-122.40765,16027,6027,Potrero Ave & 16th St,9
1842,37.76313,-122.40741,17911,7911,Potrero Ave & Mariposa St,9
1843,37.7606099,-122.4071699,17912,7912,Potrero Ave & 19th St,9
1844,37.75749,-122.4069,16034,6034,Potrero Ave & 21st St,9
1845,37.75495,-122.40675,16037,6037,Potrero Ave & 23rd St,9
1846,37.7529399,-122.40639,16039,6039,Potrero Ave & 24th St,9
1847,37.74472,-122.4044299,13768,3768,228 Bayshore Blvd,9
1848,37.7430499,-122.4054,17888,7888,Bayshore Blvd & Oakdale Ave,9
1849,37.7394599,-122.40712,13779,3779,Bayshore Blvd & Cortland Ave,9
1850,37.73773,-122.4069999,13771,3771,Bayshore Blvd & Alemany Blvd,9
1851,37.7342499,-122.4055799,13773,3773,Bayshore Blvd & Augusta St,9
1852,37.7329599,-122.4047899,13789,3789,Bayshore Blvd & Silver Ave,9
1853,37.7321699,-122.40556,16365,6365,San Bruno Ave & Silver Ave,9
1854,37.7299099,-122.4046299,17900,7900,San Bruno Ave & Felton St,9
1855,37.7275199,-122.4036499,16357,6357,San Bruno Ave & Bacon St,9
1856,37.7253099,-122.4027099,16372,6372,San Bruno Ave & Woolsey St,9
1857,37.72408,-122.4022,16358,6358,San Bruno Ave & Dwight St,9
1858,37.7215999,-122.4012199,16361,6361,San Bruno Ave & Mansell St,9
1859,37.7190499,-122.4004899,16369,6369,San Bruno Ave & Ward St,9
1860,37.71672,-122.39993,16371,6371,San Bruno Ave & Wilde Ave,9
1861,37.7147899,-122.40057,16348,6348,3800 San Bruno Ave,9
1862,37.71384,-122.4021299,16366,6366,San Bruno Ave & Somerset St,9
1863,37.7122099,-122.40274,13772,3772,Bayshore Blvd & Arleta Ave,9
1864,37.7111399,-122.40378,13783,3783,Bayshore Blvd & Leland Ave,9
1865,37.7089399,-122.4051999,16569,6569,Sunnydale Ave & Bayshore Blvd,9
1866,37.7093499,-122.4066899,16583,6583,Sunnydale Ave & Talbert St,9
1867,37.70986,-122.40851,16576,6576,Sunnydale Ave & Rutland St,9
1868,37.7102,-122.40961,16571,6571,Sunnydale Ave & Cora St,9
1869,37.7103599,-122.41151,16387,6387,Schwerin St & Sunnydale Ave,9
1870,37.7093099,-122.412,16382,6382,Schwerin St & Garrison Ave,9
1871,37.7081299,-122.41254,16389,6389,Schwerin St & Velasco Ave,9
1872,37.70653,-122.41336,16384,6384,Schwerin St & Geneva Ave,9
1873,37.70714,-122.41571,17127,7127,Geneva Ave & Rio Verde St,9
1874,37.7079,-122.41823,14808,4808,Geneva Ave & Castillo St,9
1875,37.7083699,-122.41995,14899,4899,Geneva Ave & Santos St,9
1876,37.7098699,-122.4193,16345,6345,Santos St & Velasco Ave,9
1877,37.7118599,-122.41868,16340,6340,Santos St & Brookdale Ave,9
1878,37.71297,-122.41995,16566,6566,1800 Sunnydale Ave,9
1879,37.7134,-122.42138,16567,6567,1900 Sunnydale Ave,9
1880,37.7141299,-122.42367,16574,6574,McLaren School,9
1881,37.7140199,-122.42388,16575,6575,McLaren School,9
1882,37.71322,-122.42115,16568,6568,1901 Sunnydale Ave,9
1883,37.71279,-122.41954,16565,6565,1725 Sunnydale Ave,9
1884,37.7116999,-122.4188599,16339,6339,Santos St & Brookdale Ave,9
1885,37.7100299,-122.41943,16346,6346,Santos St & Velasco Ave,9
1886,37.7085,-122.4200799,16344,6344,Santos St & Geneva Ave,9
1887,37.7077,-122.41841,14809,4809,Geneva Ave & Castillo St,9
1888,37.7069399,-122.41553,134895,34895,Geneva Ave & Rio Verde St,9
1889,37.7106199,-122.40389,13793,3793,Bayshore Blvd & Visitacion Ave,9
1890,37.7122899,-122.40242,16352,6352,San Bruno Ave & Arleta Ave,9
1891,37.7134,-122.40199,17191,7191,San Bruno Ave & Somerset St,9
1892,37.71467,-122.4004599,16350,6350,3801 San Bruno Ave,9
1893,37.7180399,-122.4001099,17899,7899,San Bruno Ave & Harkness Ave,9
1894,37.72148,-122.40095,16360,6360,San Bruno Ave & Mansell St,9
1895,37.72418,-122.4021,16362,6362,San Bruno Ave & Paul Ave,9
1896,37.7263699,-122.4030099,16373,6373,San Bruno Ave & Wayland St,9
1897,37.72797,-122.40367,16355,6355,San Bruno Ave & Bacon St,9
1898,37.73026,-122.40462,16367,6367,San Bruno Ave & Thornton Ave,9
1899,37.7323799,-122.40552,16364,6364,San Bruno Ave & Silver Ave,9
1900,37.73321,-122.40472,13788,3788,Bayshore Blvd & Silver Ave,9
1901,37.73488,-122.40588,13775,3775,Bayshore Blvd & Boutwell St,9
1902,37.7398599,-122.40677,13778,3778,Bayshore Blvd & Cortland Ave,9
1903,37.74238,-122.4056099,17886,7886,Bayshore Blvd & Flower St,9
1904,37.74462,-122.4041899,17887,7887,201 Bayshore Blvd,9
1905,37.7516399,-122.40608,16040,6040,Potrero Ave & 25th St,9
1906,37.7531099,-122.40634,16038,6038,Potrero Ave & 24th St,9
1907,37.7554099,-122.4064699,16119,6119,SF General Hospital,9
1908,37.75786,-122.40672,17908,7908,Potrero Ave & 21st St,9
1909,37.7607399,-122.4070199,17909,7909,Potrero Ave & 19th St,9
1910,37.76328,-122.40726,17910,7910,Potrero Ave & Mariposa St,9
1911,37.7660299,-122.40747,16026,6026,Potrero Ave & 16th St,9
1912,37.7673299,-122.4076199,17298,7298,Potrero Ave & 15th St,9
1913,37.76981,-122.4113,13235,3235,11th St & Bryant St,9
1914,37.77069,-122.41253,13238,3238,11th St & Harrison St,9
1915,37.77333,-122.41573,13240,3240,11th St & Howard St,9
1916,37.7754999,-122.41852,13244,3244,11th St & Market St,9
1917,37.7774099,-122.41634,15652,5652,Market St & 9th St,9
1918,37.77861,-122.4148299,15651,5651,Market St & 8th St,9
1919,37.78036,-122.4126099,15650,5650,Market St & 7th St,9
1920,37.7821,-122.4103999,15647,5647,Market St & 6th St,9
1921,37.78389,-122.4081399,15645,5645,Market St & 5th St,9
1922,37.7857099,-122.40585,15643,5643,Market St & 4th St,9
1923,37.7875299,-122.40352,15640,5640,Market St & 3rd St,9
1924,37.78861,-122.4021599,15685,5685,Market St & New Montgomery St,9
1925,37.79094,-122.3991899,17264,7264,Market St & 1st St,9
1926,37.79257,-122.3970199,15658,5658,Market St & Beale St,9
1927,37.7936,-122.39548,16475,6475,Spear & Market St,9
1928,37.7944499,-122.39492,137227,37227,Market & Steuart,9
1929,37.7069399,-122.41553,14895,4895,Geneva Ave & Rio Verde St,9
1930,37.7070899,-122.41293,16385,6385,Schwerin St & Macdonald Ave,9
1931,37.70826,-122.4123399,16388,6388,Schwerin St & Velasco Ave,9
1932,37.7090599,-122.41198,16383,6383,Schwerin St & Garrison Ave,9
1933,37.71049,-122.41136,16386,6386,Schwerin St & Sunnydale Ave,9
1934,37.7100099,-122.4095199,16570,6570,Sunnydale Ave & Cora St,9
1935,37.7093499,-122.4069999,16584,6584,Sunnydale Ave & Talbert St,9
1936,37.7088,-122.40525,17297,7297,Sunnydale Ave & Bayshore Blvd,9
1937,37.7919899,-122.39503,15335,5335,Main St & Mission St,9R
1938,37.79111,-122.3990699,15657,5657,Market St & Battery St,9R
1939,37.78935,-122.4013099,15639,5639,Market St & 2nd St,9R
1940,37.7877299,-122.40337,15678,5678,Market St & Kearny St,9R
1941,37.7857799,-122.40586,15694,5694,Market St & Stockton St,9R
1942,37.7840799,-122.40799,15655,5655,Market St & 5th St North,9R
1943,37.7823199,-122.41023,15695,5695,Market St & Taylor St,9R
1944,37.78057,-122.4124399,15656,5656,Market St & 7th St North,9R
1945,37.77911,-122.4143799,15676,5676,Market St & Hyde St,9R
1946,37.7776,-122.4162399,15680,5680,Market St & Larkin St,9R
1947,37.7753699,-122.41857,13245,3245,11th St & Market St,9R
1948,37.7705599,-122.4124899,13239,3239,11th St & Harrison St,9R
1949,37.7656999,-122.40765,16027,6027,Potrero Ave & 16th St,9R
1950,37.7549499,-122.4067499,16037,6037,Potrero Ave & 23rd St,9R
1951,37.7529399,-122.40639,16039,6039,Potrero Ave & 24th St,9R
1952,37.74305,-122.4053999,17888,7888,Bayshore Blvd & Oakdale Ave,9R
1953,37.73946,-122.4071199,13779,3779,Bayshore Blvd & Cortland Ave,9R
1954,37.7321699,-122.40556,16365,6365,San Bruno Ave & Silver Ave,9R
1955,37.7275199,-122.4036499,16357,6357,San Bruno Ave & Bacon St,9R
1956,37.72408,-122.4022,16358,6358,San Bruno Ave & Dwight St,9R
1957,37.7167199,-122.3999299,16371,6371,San Bruno Ave & Wilde Ave,9R
1958,37.7122099,-122.40274,13772,3772,Bayshore Blvd & Arleta Ave,9R
1959,37.7111399,-122.40378,13783,3783,Bayshore Blvd & Leland Ave,9R
1960,37.7089399,-122.4051999,16569,6569,Sunnydale Ave & Bayshore Blvd,9R
1961,37.7093499,-122.4066899,16583,6583,Sunnydale Ave & Talbert St,9R
1962,37.70986,-122.40851,16576,6576,Sunnydale Ave & Rutland St,9R
1963,37.7102,-122.40961,16571,6571,Sunnydale Ave & Cora St,9R
1964,37.7103599,-122.41151,16387,6387,Schwerin St & Sunnydale Ave,9R
1965,37.7093099,-122.412,16382,6382,Schwerin St & Garrison Ave,9R
1966,37.7081299,-122.41254,16389,6389,Schwerin St & Velasco Ave,9R
1967,37.70653,-122.41336,16384,6384,Schwerin St & Geneva Ave,9R
1968,37.70714,-122.41571,17127,7127,Geneva Ave & Rio Verde St,9R
1969,37.7079,-122.41823,14808,4808,Geneva Ave & Castillo St,9R
1970,37.7083699,-122.41995,14899,4899,Geneva Ave & Santos St,9R
1971,37.7098699,-122.4193,16345,6345,Santos St & Velasco Ave,9R
1972,37.7118599,-122.41868,16340,6340,Santos St & Brookdale Ave,9R
1973,37.71297,-122.41995,16566,6566,1800 Sunnydale Ave,9R
1974,37.7134,-122.42138,16567,6567,1900 Sunnydale Ave,9R
1975,37.7141299,-122.42367,16574,6574,McLaren School,9R
1976,37.7140199,-122.42388,16575,6575,McLaren School,9R
1977,37.71322,-122.42115,16568,6568,1901 Sunnydale Ave,9R
1978,37.71279,-122.41954,16565,6565,1725 Sunnydale Ave,9R
1979,37.7116999,-122.4188599,16339,6339,Santos St & Brookdale Ave,9R
1980,37.7100299,-122.41943,16346,6346,Santos St & Velasco Ave,9R
1981,37.7085,-122.4200799,16344,6344,Santos St & Geneva Ave,9R
1982,37.7077,-122.41841,14809,4809,Geneva Ave & Castillo St,9R
1983,37.7069399,-122.41553,134895,34895,Geneva Ave & Rio Verde St,9R
1984,37.7140199,-122.42388,136575,36575,McLaren School,9R
1985,37.7140199,-122.42388,116575,16575,McLaren School,9R
1986,37.71322,-122.42115,116568,16568,1901 Sunnydale Ave,9R
1987,37.71279,-122.41954,116565,16565,1725 Sunnydale Ave,9R
1988,37.7116999,-122.4188599,116339,16339,Santos St & Brookdale Ave,9R
1989,37.7100299,-122.41943,116346,16346,Santos St & Velasco Ave,9R
1990,37.7085,-122.4200799,116344,16344,Santos St & Geneva Ave,9R
1991,37.7077,-122.41841,114809,14809,Geneva Ave & Castillo St,9R
1992,37.7069399,-122.41553,14895,4895,Geneva Ave & Rio Verde St,9R
1993,37.7070899,-122.41293,16385,6385,Schwerin St & Macdonald Ave,9R
1994,37.70826,-122.4123399,16388,6388,Schwerin St & Velasco Ave,9R
1995,37.7090599,-122.41198,16383,6383,Schwerin St & Garrison Ave,9R
1996,37.71049,-122.41136,16386,6386,Schwerin St & Sunnydale Ave,9R
1997,37.7100099,-122.4095199,16570,6570,Sunnydale Ave & Cora St,9R
1998,37.7093499,-122.4069999,16584,6584,Sunnydale Ave & Talbert St,9R
1999,37.7088,-122.40525,17297,7297,Sunnydale Ave & Bayshore Blvd,9R
2000,37.7106199,-122.40389,13793,3793,Bayshore Blvd & Visitacion Ave,9R
2001,37.7122899,-122.40242,16352,6352,San Bruno Ave & Arleta Ave,9R
2002,37.7180399,-122.4001099,17899,7899,San Bruno Ave & Harkness Ave,9R
2003,37.72418,-122.4021,16362,6362,San Bruno Ave & Paul Ave,9R
2004,37.72797,-122.40367,16355,6355,San Bruno Ave & Bacon St,9R
2005,37.7323799,-122.40552,16364,6364,San Bruno Ave & Silver Ave,9R
2006,37.73986,-122.4067699,13778,3778,Bayshore Blvd & Cortland Ave,9R
2007,37.7423799,-122.40561,17886,7886,Bayshore Blvd & Flower St,9R
2008,37.7531099,-122.40634,16038,6038,Potrero Ave & 24th St,9R
2009,37.7554099,-122.4064699,16119,6119,SF General Hospital,9R
2010,37.7660299,-122.40747,16026,6026,Potrero Ave & 16th St,9R
2011,37.77069,-122.41253,13238,3238,11th St & Harrison St,9R
2012,37.7754999,-122.41852,13244,3244,11th St & Market St,9R
2013,37.7774099,-122.41634,15652,5652,Market St & 9th St,9R
2014,37.77861,-122.4148299,15651,5651,Market St & 8th St,9R
2015,37.78036,-122.4126099,15650,5650,Market St & 7th St,9R
2016,37.7821,-122.4103999,15647,5647,Market St & 6th St,9R
2017,37.78389,-122.4081399,15645,5645,Market St & 5th St,9R
2018,37.7857099,-122.40585,15643,5643,Market St & 4th St,9R
2019,37.7875299,-122.40352,15640,5640,Market St & 3rd St,9R
2020,37.78861,-122.4021599,15685,5685,Market St & New Montgomery St,9R
2021,37.79094,-122.3991899,17264,7264,Market St & 1st St,9R
2022,37.79257,-122.3970199,15658,5658,Market St & Beale St,9R
2023,37.7936,-122.39548,16475,6475,Spear & Market St,9R
2024,37.7919899,-122.39503,135335,35335,Main St & Mission St,9R
2025,37.7925299,-122.43468,15147,5147,Jackson St & Fillmore St,10
2026,37.79235,-122.4361099,15162,5162,Jackson St & Steiner St,10
2027,37.79145,-122.43613,16494,6494,Steiner St & Washington St,10
2028,37.7914999,-122.43448,16916,6916,Washington St & Fillmore St,10
2029,37.7917199,-122.43284,16931,6931,Washington St & Webster St,10
2030,37.7919199,-122.43119,16915,6915,Washington St & Buchanan St,10
2031,37.7921799,-122.42912,16923,6923,Washington St & Laguna St,10
2032,37.79255,-122.4262499,16918,6918,Washington St & Gough St,10
2033,37.79276,-122.4246099,16917,6917,Washington St & Franklin St,10
2034,37.79418,-122.423,16813,6813,Van Ness Ave & Jackson St,10
2035,37.79478,-122.4228999,15859,5859,Pacific Ave & Van Ness Ave,10
2036,37.795,-122.42125,15851,5851,Pacific Ave & Polk St,10
2037,37.79515,-122.4200299,15844,5844,Pacific Ave & Larkin St,10
2038,37.7953799,-122.41839,15839,5839,Pacific Ave & Hyde St,10
2039,37.7955899,-122.41674,15846,5846,Pacific Ave & Leavenworth St,10
2040,37.79579,-122.4150999,15841,5841,Pacific Ave & Jones St,10
2041,37.796,-122.4134599,15857,5857,Pacific Ave & Taylor St,10
2042,37.79621,-122.4118099,15848,5848,Pacific Ave & Mason St,10
2043,37.7964099,-122.41017,15853,5853,Pacific Ave & Powell St,10
2044,37.7975899,-122.40829,13087,3087,Broadway & Stockton St,10
2045,37.7978299,-122.40634,13082,3082,Broadway & Columbus Ave,10
2046,37.7981299,-122.40396,13084,3084,Broadway & Montgomery St,10
2047,37.79839,-122.4023399,17862,7862,Broadway & Sansome St,10
2048,37.79653,-122.40191,17863,7863,Sansome St & Jackson St,10
2049,37.79447,-122.40149,16328,6328,Sansome St & Clay St,10
2050,37.7931799,-122.40122,16327,6327,Sansome St & California St,10
2051,37.7903399,-122.4006099,16334,6334,Sansome St & Sutter St,10
2052,37.78862,-122.40065,13013,3013,2nd St & Stevenson St,10
2053,37.7866699,-122.39823,13011,3011,2nd St & Howard St,10
2054,37.7841,-122.39502,13010,3010,2nd St & Harrison St,10
2055,37.78185,-122.39223,13004,3004,2nd St & Brannan St,10
2056,37.78062,-122.39068,13015,3015,2nd St & Townsend St,10
2057,37.7787199,-122.39304,16692,6692,Townsend St & 3rd St,10
2058,37.7771899,-122.39497,16694,6694,Townsend St & 4th St,10
2059,37.77543,-122.3971999,16696,6696,Townsend St & 5th St,10
2060,37.77368,-122.3994199,16698,6698,Townsend St & 6th St,10
2061,37.7716999,-122.40195,16701,6701,Townsend St & 7th St,10
2062,37.7697599,-122.40315,14437,4437,Division St & Rhode Island St,10
2063,37.7687399,-122.4030399,16201,6201,Rhode Island St & Alameda St,10
2064,37.76747,-122.40291,16187,6187,Rhode Island St & 15th St,10
2065,37.7661599,-122.4027999,16190,6190,Rhode Island St & 16th St,10
2066,37.76487,-122.40267,16191,6191,Rhode Island St & 17th St,10
2067,37.7647699,-122.40171,13313,3313,17th St & De Haro St OB,10
2068,37.7647499,-122.3977799,14124,4124,Connecticut St & 17th St,10
2069,37.7626099,-122.3975699,14125,4125,Connecticut St & 18th St,10
2070,37.76133,-122.39747,17544,7544,Connecticut St & 19th St,10
2071,37.75996,-122.3980799,13412,3412,20th St & Arkansas St,10
2072,37.7574499,-122.3980399,13652,3652,Arkansas St & 22nd St,10
2073,37.7559699,-122.3978899,13653,3653,Arkansas St & Madera St,10
2074,37.75468,-122.39678,17545,7545,23rd St & Dakota,10
2075,37.7537599,-122.3957599,14342,4342,14 Dakota St,10
2076,37.7524999,-122.3948299,13507,3507,25th St & Dakota St,10
2077,37.7523599,-122.39634,13504,3504,25th St & Connecticut St,10
2078,37.7522399,-122.39831,13512,3512,25th St & Wisconsin St,10
2079,37.7511099,-122.3986599,13524,3524,26th St & Wisconsin St,10
2080,37.7508599,-122.40015,13516,3516,26th St & De Haro St,10
2081,37.7507199,-122.40112,13522,3522,26th St & Rhode Island St,10
2082,37.7508299,-122.40212,15229,5229,Kansas St & 26th St,10
2083,37.75189,-122.40222,15228,5228,Kansas St & 25th St,10
2084,37.75443,-122.40248,15227,5227,Kansas St & 23rd St IB,10
2085,37.7544799,-122.40391,13455,3455,23rd St & Vermont St,10
2086,37.7544199,-122.40494,13453,3453,23rd St & Utah St,10
2087,37.7530699,-122.40621,137518,37518,24th St & Potrero Ave,10
2088,37.7951099,-122.42148,15850,5850,Pacific Ave & Polk St,10
2089,37.7530699,-122.40621,17518,7518,24th St & Potrero Ave,10
